,mean_fit_time,std_fit_time,mean_score_time,std_score_time,mean_test_score,std_test_score,mean_train_score,std_train_score,combination,rank_test_score,repetition,binary,ngram_range,tokens,alpha
348,0.10724542140960694,0.012236632977428797,0.011223053932189942,0.0024094285913372785,0.5557046979865773,0.03484766439126757,0.6775540641312453,0.014185005532497734,bow,541,3,True,bigram,800,0.7
744,0.10121212005615235,0.019577566923504715,0.011382794380187989,0.00244078004024252,0.5543624161073825,0.038694054511139796,0.6807606263982102,0.010961968680089475,bow,542,3,False,bigram,800,0.7
11,0.03985044956207275,0.005615306076712928,0.006726574897766113,0.001554243512472666,0.5536912751677852,0.03691275167785236,0.5697240865026101,0.020538921797995647,bow,543,3,True,unigram,20,0.0
12,0.055419206619262695,0.01085018849791423,0.009327888488769531,0.0018133080229904791,0.5530201342281879,0.035156512358949794,0.565771812080537,0.015638812473585437,bow,544,3,True,unigram,20,0.1
16,0.05512104034423828,0.011248408966502511,0.008405470848083496,0.002128060326913649,0.5523489932885906,0.03526524739709975,0.561744966442953,0.02074648412169672,bow,545,3,True,unigram,20,0.5
13,0.04463706016540527,0.012552700280497259,0.008641695976257325,0.0021594622875037196,0.5516778523489934,0.03458818450127552,0.561744966442953,0.021249656347957765,bow,546,3,True,unigram,20,0.2
14,0.04718890190124512,0.011528784035254253,0.008583760261535645,0.0022745972879995254,0.5516778523489932,0.03561476284945397,0.5620432513049962,0.02062551390504802,bow,547,3,True,unigram,20,0.3
15,0.04561495780944824,0.011756109332875448,0.007349753379821777,0.0017473796082527993,0.5516778523489932,0.03561476284945397,0.562117822520507,0.020868751662929907,bow,547,3,True,unigram,20,0.4
21,0.041090202331542966,0.00991434889086155,0.007322859764099121,0.0018263465079916051,0.5503355704697986,0.035130878733697725,0.5578672632363908,0.022437015279646456,bow,549,3,True,unigram,20,1.0
349,0.10232164859771728,0.017075138891783314,0.00986928939819336,0.0023352058031057164,0.5496644295302013,0.03196914191628067,0.6675615212527963,0.015300007282007057,bow,550,3,True,bigram,800,0.8
18,0.040753841400146484,0.010274243018718742,0.006622028350830078,0.001404832977708829,0.5496644295302012,0.036569483827718866,0.5567486950037286,0.02433170888534899,bow,551,3,True,unigram,20,0.7
17,0.04264662265777588,0.009373372183091727,0.007500600814819336,0.001662763124043497,0.5489932885906039,0.03782282631840369,0.5574944071588368,0.0244593586875466,bow,552,3,True,unigram,20,0.6
745,0.09376311302185059,0.02346192753159139,0.009968256950378418,0.0026846485264575646,0.5489932885906039,0.03636568371582299,0.6705443698732289,0.012632284669864104,bow,552,3,False,bigram,800,0.8
20,0.04687340259552002,0.0126311727809622,0.008118820190429688,0.002256258617293137,0.5483221476510067,0.036520182175604814,0.5565995525727069,0.02414357547550991,bow,554,3,True,unigram,20,0.9
19,0.04172883033752441,0.01145414796571741,0.007312488555908203,0.0018962758248074203,0.5483221476510067,0.036520182175604814,0.556599552572707,0.02412053199050742,bow,554,3,True,unigram,20,0.8
392,0.0679286003112793,0.008557752315390072,0.0077628612518310545,0.00022578782736697834,0.5476510067114094,0.03553879810704354,0.759358687546607,0.012451606725299904,bow,556,3,True,bigram,1600,0.7
382,0.08206295967102051,0.023214053814511956,0.009160804748535156,0.0023451462769112533,0.5463087248322147,0.034899328859060386,0.7463087248322149,0.011313217758993521,bow,557,3,True,bigram,1400,0.8
746,0.09062669277191163,0.021202001188159816,0.009668803215026856,0.0025116431721701566,0.5463087248322147,0.03579138691536478,0.6619686800894854,0.015107068180380235,bow,557,3,False,bigram,800,0.9
789,0.08603689670562745,0.022485344673808718,0.009668922424316407,0.002400985543344113,0.5456375838926175,0.035265247397099714,0.756599552572707,0.009871606707455884,bow,559,3,False,bigram,1600,0.8
779,0.07335355281829833,0.014325680107186309,0.008970117568969727,0.002351683188889755,0.5456375838926175,0.034750586485905,0.7451155853840417,0.01070713861046834,bow,559,3,False,bigram,1400,0.9
393,0.0737126350402832,0.0160708317493317,0.008492326736450196,0.0019589889723584633,0.5422818791946309,0.03586681668694598,0.7480238627889635,0.010595674936677854,bow,561,3,True,bigram,1600,0.8
383,0.08999381065368653,0.02216070927475957,0.010324358940124512,0.0026002628371303367,0.5422818791946308,0.03574101196159554,0.7364653243847874,0.010709215851463826,bow,562,3,True,bigram,1400,0.9
394,0.06610617637634278,0.007889233691830685,0.008482956886291504,0.002120590538730011,0.540268456375839,0.02586288438657407,0.7360924683072334,0.008178732133553529,bow,563,3,True,bigram,1600,0.9
790,0.07293319702148438,0.016905077527130778,0.008998990058898926,0.0020789003486814334,0.540268456375839,0.02586288438657407,0.7445935868754661,0.01026946089899783,bow,563,3,False,bigram,1600,0.9
373,0.09634442329406738,0.02126077488332002,0.011062932014465333,0.0026114141540092522,0.5402684563758389,0.03939202843175619,0.7158090976882924,0.01219621291723992,bow,565,3,True,bigram,1200,1.0
747,0.07790133953094483,0.020364102856955873,0.010529685020446777,0.0023932143139429873,0.5389261744966443,0.03577250462076892,0.6575689783743475,0.017986354579187264,bow,566,3,False,bigram,800,1.0
350,0.08100833892822265,0.021388925431151475,0.009018325805664062,0.002021479375343796,0.5375838926174497,0.036073435303024655,0.6563758389261745,0.014320003538947206,bow,567,3,True,bigram,800,0.9
395,0.07414548397064209,0.017718193534035878,0.008132147789001464,0.0015840904886597702,0.5342281879194631,0.02913091867679288,0.7255779269202087,0.013112664960676073,bow,568,3,True,bigram,1600,1.0
780,0.09823307991027833,0.023458930139426414,0.010784268379211426,0.002872730190295863,0.534228187919463,0.026879173683893663,0.726771066368382,0.01301561475273464,bow,569,3,False,bigram,1400,1.0
791,0.07660236358642578,0.01553805335288249,0.008386588096618653,0.0015959521511334422,0.534228187919463,0.026027811314986993,0.7348993288590604,0.012651858878075947,bow,569,3,False,bigram,1600,1.0
384,0.08512825965881347,0.022918093863333475,0.008349800109863281,0.0016209106771020447,0.5322147651006711,0.029262052827639787,0.7216256524981357,0.014417723078827483,bow,571,3,True,bigram,1400,1.0
351,0.07700116634368896,0.019410815853618247,0.009551715850830079,0.0020205383792893843,0.5281879194630873,0.038676589353621234,0.6492170022371365,0.017965937679735134,bow,572,3,True,bigram,800,1.0
730,0.09331309795379639,0.021404244222971706,0.011627697944641113,0.0022011511299210055,0.5234899328859061,0.03700415772373213,0.579716629381059,0.005864162043650251,bow,573,3,False,bigram,400,0.4
726,0.08156230449676513,0.029579172644782655,0.009305191040039063,0.002577590983401252,0.523489932885906,0.03576620830731337,0.589634601043997,0.005975476697260449,bow,574,3,False,bigram,400,0.0
728,0.0967644214630127,0.017799031304185566,0.01053011417388916,0.0024660141247525363,0.5228187919463088,0.037301189883463766,0.5839671886651752,0.005382058337290423,bow,575,3,False,bigram,400,0.2
729,0.08597397804260254,0.01976577878260166,0.010855937004089355,0.002523934605437773,0.5228187919463088,0.037301189883463766,0.5818046234153617,0.005841358994054035,bow,575,3,False,bigram,400,0.3
731,0.10237674713134766,0.025632873001402382,0.010433316230773926,0.0026834673478285612,0.5228187919463088,0.03766171233986094,0.5765100671140939,0.006171415760238803,bow,575,3,False,bigram,400,0.5
733,0.0890918493270874,0.019506341701791878,0.009673833847045898,0.0026930149923474088,0.5228187919463088,0.03705889313363362,0.5720357941834452,0.005584881235899425,bow,575,3,False,bigram,400,0.7
732,0.09278104305267335,0.020728072063856195,0.009473156929016114,0.0022469848510901424,0.5228187919463086,0.03644610465069923,0.5745712155108128,0.00560277516965305,bow,579,3,False,bigram,400,0.6
719,0.09884040355682373,0.01925656061659798,0.010703825950622558,0.002581929620363223,0.5221476510067115,0.03599218168534744,0.57248322147651,0.005284042874886475,bow,580,3,False,bigram,200,0.4
723,0.07484903335571289,0.017614645019596167,0.008217811584472656,0.0017651820317390985,0.5221476510067113,0.03734343018320418,0.56055182699478,0.005166983505240859,bow,581,3,False,bigram,200,0.8
734,0.07849366664886474,0.018829768126095107,0.009996938705444335,0.0023506043508158274,0.5221476510067113,0.03746385432739024,0.5706189410887397,0.005618138166096146,bow,581,3,False,bigram,400,0.8
718,0.1166179895401001,0.022760054576020462,0.012806248664855958,0.0016952764427144234,0.5214765100671143,0.038676589353621234,0.5740492170022371,0.005850871065155275,bow,583,3,False,bigram,200,0.3
727,0.08873572349548339,0.02188030776413221,0.010151386260986328,0.0024877195129836944,0.521476510067114,0.03971090521473025,0.5870991797166294,0.006310417001652509,bow,584,3,False,bigram,400,0.1
717,0.10558950901031494,0.015359411244968842,0.011496543884277344,0.0021201512683738295,0.521476510067114,0.03971090521473025,0.5766592095451155,0.0067859806114839594,bow,584,3,False,bigram,200,0.2
735,0.07724552154541016,0.019524277447911728,0.009518170356750488,0.0022338064852688707,0.521476510067114,0.038207906919437006,0.5695749440715883,0.00595450105225269,bow,584,3,False,bigram,400,0.9
724,0.11011395454406739,0.008349107419253241,0.012419700622558594,0.0009581715819551293,0.521476510067114,0.037613842333428335,0.5590604026845638,0.005112888804301843,bow,584,3,False,bigram,200,0.9
725,0.10235009193420411,0.020749932279641507,0.01106715202331543,0.0021853279759872168,0.5208053691275168,0.038694054511139796,0.5583146905294556,0.005036180165519196,bow,588,3,False,bigram,200,1.0
722,0.09435074329376221,0.02970487484224998,0.010252070426940919,0.0025138198394849477,0.5208053691275168,0.03751191573820704,0.5627143922445936,0.005348373177342617,bow,588,3,False,bigram,200,0.7
716,0.10629799365997314,0.013894115349362123,0.01065983772277832,0.002599329230871953,0.5208053691275168,0.040735546055016156,0.5778523489932885,0.005330146839226966,bow,588,3,False,bigram,200,0.1
720,0.10921285152435303,0.027522519905078525,0.010367703437805176,0.002855334567701798,0.5208053691275168,0.03653867809078175,0.5686055182699479,0.005275617048717079,bow,588,3,False,bigram,200,0.5
736,0.06381499767303467,0.0008177684851039447,0.008216214179992676,0.0015070548562204,0.5201342281879195,0.03739766903558399,0.5682326621923937,0.006345129719965003,bow,592,3,False,bigram,400,1.0
721,0.09042816162109375,0.03208294790578091,0.009399199485778808,0.002308709359521642,0.5201342281879194,0.037156001438030634,0.5649515287099179,0.005358760394696989,bow,593,3,False,bigram,200,0.6
322,0.09194891452789307,0.021390124417255914,0.009516024589538574,0.0023765920500555017,0.5187919463087249,0.036148276535557675,0.5695003728560775,0.005862739451454437,bow,594,3,True,bigram,200,0.3
332,0.10269021987915039,0.020007763758060355,0.011201095581054688,0.0023871710965344337,0.5187919463087249,0.036148276535557675,0.5801640566741237,0.005975011371815111,bow,594,3,True,bigram,400,0.2
715,0.10739991664886475,0.024028306744780816,0.012076425552368163,0.0021975785757344323,0.5187919463087249,0.03627266877012526,0.5839671886651752,0.004709808404068048,bow,594,3,False,bigram,200,0.0
333,0.09515535831451416,0.018227488459131806,0.011636877059936523,0.002146364330814796,0.5181208053691276,0.03648933481629044,0.5768083519761371,0.00657961573595202,bow,597,3,True,bigram,400,0.3
336,0.10123822689056397,0.014920049953189593,0.010210347175598145,0.002608630448855784,0.5181208053691276,0.037101409291504045,0.5708426547352721,0.006133454143170237,bow,597,3,True,bigram,400,0.6
335,0.10088355541229248,0.015486857893251802,0.010891556739807129,0.0025340562851021912,0.5181208053691276,0.03648933481629044,0.5731543624161073,0.006553787484778452,bow,597,3,True,bigram,400,0.5
334,0.10187623500823975,0.015210572649875662,0.011220455169677734,0.0023312565080225375,0.5181208053691276,0.03648933481629044,0.5755406413124534,0.006369621626864321,bow,597,3,True,bigram,400,0.4
331,0.09304554462432861,0.017969627597379537,0.011313414573669434,0.0022818313448144637,0.5181208053691275,0.03758389261744967,0.5835197613721104,0.007285497080806832,bow,601,3,True,bigram,400,0.1
321,0.08952097892761231,0.020830355292015285,0.010666513442993164,0.0025607570510526342,0.5181208053691275,0.03758389261744967,0.5727069351230425,0.006526579116194191,bow,601,3,True,bigram,200,0.2
323,0.08327114582061768,0.02514841345598096,0.008786559104919434,0.002247119785168279,0.5181208053691275,0.03497668247193392,0.5677852348993289,0.005285621221974467,bow,601,3,True,bigram,200,0.4
330,0.06856586933135986,0.014246387004777114,0.009504866600036622,0.0020544067310170125,0.5181208053691273,0.03406329541060273,0.5863534675615212,0.007098380694354809,bow,604,3,True,bigram,400,0.0
714,0.08556249141693115,0.025236363879963773,0.010495257377624512,0.002579999429626345,0.5174496644295303,0.03975625025401312,0.548173005219985,0.004171324763891716,bow,605,3,False,bigram,100,1.0
338,0.0635753870010376,0.0006621676784054376,0.008131742477416992,0.0009569209743885844,0.5174496644295302,0.036815001750073774,0.567337807606264,0.005687002524962737,bow,606,3,True,bigram,400,0.8
337,0.08973033428192138,0.020041179575253545,0.010047626495361329,0.0026855609290442057,0.5174496644295302,0.036815001750073774,0.568530947054437,0.006105738848757253,bow,606,3,True,bigram,400,0.7
324,0.0862504005432129,0.024212652588798123,0.009494566917419433,0.002547388898616728,0.5174496644295301,0.03594835366669015,0.5642058165548097,0.004718655337675281,bow,608,3,True,bigram,200,0.5
327,0.07584164142608643,0.018601793868513235,0.009024214744567872,0.0021290397588562267,0.5174496644295301,0.03681500175007377,0.5563758389261745,0.005051615079624148,bow,608,3,True,bigram,200,0.8
339,0.06378827095031739,0.0014557868904071897,0.007639741897583008,0.00013464990625559203,0.5167785234899329,0.037367546059261895,0.5655480984340044,0.006562266964951527,bow,610,3,True,bigram,400,0.9
713,0.06562578678131104,0.006630600279257044,0.008206582069396973,0.0016204239023194704,0.5167785234899329,0.03924883628782134,0.5489932885906041,0.00442176497550293,bow,610,3,False,bigram,100,0.9
328,0.0703852891921997,0.016211852733615726,0.007999491691589356,0.0013309537964949806,0.5167785234899329,0.03712568237836063,0.5546607009694259,0.005196495567541929,bow,610,3,True,bigram,200,0.9
326,0.06414780616760254,0.0007628177918348385,0.007776689529418945,0.00019927363154343417,0.5167785234899329,0.03663716527236559,0.5580909768829232,0.005306620991694913,bow,610,3,True,bigram,200,0.7
712,0.06926047801971436,0.016358278536675003,0.00777130126953125,0.0013714134059886053,0.5161073825503356,0.03907054920222251,0.5495152870991797,0.004709808404068045,bow,614,3,False,bigram,100,0.8
320,0.08107383251190185,0.02041861878720504,0.010526919364929199,0.002737520477472669,0.5161073825503356,0.0398693872222259,0.5745712155108129,0.006241303358292591,bow,614,3,True,bigram,200,0.1
707,0.10273442268371583,0.017428879244656883,0.011015629768371582,0.002366094549780934,0.5161073825503356,0.038955092244111277,0.5566741237882178,0.004624016703334076,bow,614,3,False,bigram,100,0.3
329,0.06293022632598877,0.0014017840917529868,0.00873715877532959,0.002336607563425549,0.5161073825503356,0.038255033557046986,0.5534675615212528,0.0055883650992379205,bow,614,3,True,bigram,200,1.0
340,0.0657057523727417,0.005875734201051908,0.007812905311584472,0.0007978248335281257,0.5161073825503355,0.03718023888446857,0.5639075316927666,0.007119891580778516,bow,618,3,True,bigram,400,1.0
325,0.06528563499450683,0.008486206946978906,0.008223152160644532,0.0013321939565247394,0.5161073825503355,0.03619808472526658,0.5609992542878449,0.004775469842381933,bow,618,3,True,bigram,200,0.6
711,0.0654529094696045,0.007592806585024785,0.007572841644287109,0.00020763090397896242,0.5154362416107383,0.0386474632184912,0.5509321401938851,0.0048876866840190806,bow,620,3,False,bigram,100,0.7
706,0.12602436542510986,0.030046097258095424,0.012680387496948243,0.0016175175140185,0.5154362416107383,0.0419986250930524,0.5574198359433258,0.0054314266173393294,bow,620,3,False,bigram,100,0.2
708,0.1065819263458252,0.024918834193620638,0.009780216217041015,0.002589544520770944,0.514765100671141,0.039254574002388624,0.5544369873228934,0.005359279227093497,bow,622,3,False,bigram,100,0.4
